open,close,high,low,volume,median_prior,stdv_prior,deep_median,deep_stdv,growth,difference,buy,sell
56.911,59.43,59.75,56.911,30301.69237,57.37017,1.23074,62.50024,2.73707,2.519,2.365,0,0
59.5,60.195,60.95,59.376,28712.40449,57.5245,1.18754,62.22065,2.84934,0.695,0.765,0,1
60.164,58.611,60.295,58.212,22657.09538,58.501,1.39112,62.02252,2.8499,-1.553,-1.584,0,0
58.68,60.39,60.69,58.601,10267.41263,59.13517,1.23478,61.795,2.84551,1.71,1.779,0,0
60.39,60.488,60.651,59.91,10402.10756,59.59,0.79122,61.5627,2.80674,0.098,0.098,0,1
60.451,59.841,60.47,59.59,7914.005811,59.78717,0.89097,61.3802,2.7349,-0.61,-0.647,0,0
59.819,59.503,59.841,59.141,6056.282176,60.04,0.70765,61.19159,2.66214,-0.316,-0.338,0,0
59.513,60.085,60.325,59.325,8815.130092,60.082,0.41433,60.97874,2.57716,0.572,0.582,0,0
60,59.261,60.165,59.23,7256.734287,59.86867,0.36038,60.78135,2.48203,-0.739,-0.824,0,0
59.356,60.149,60.299,59.25,6879.37709,59.69683,0.32213,60.58072,2.37668,0.793,0.888,0,0
60.153,60.674,61.9,60.114,30343.00968,59.72733,0.39531,60.38496,2.24603,0.521,0.525,0,1
60.767,61.1,61.531,60.677,9561.412092,59.93217,0.53538,60.21993,2.09035,0.333,0.426,0,1
61.1,60.75,61.1,60.233,10146.23,60.3665,0.61757,60.07133,1.90055,-0.35,-0.35,0,1
60.742,59.95,61.38,59.819,10560.81841,60.75733,0.34847,59.90213,1.61496,-0.792,-0.8,0,0
60.019,59.07,60.346,59.051,20846.2039,60.73483,0.42047,59.74178,1.33209,-0.949,-0.88,0,0
59.07,59.295,60.166,57.834,26313.3352,60.27183,0.74128,59.66728,1.25224,0.225,0.225,0,0
59.27,60.672,61,58.566,27518.34672,59.691,0.66443,59.62326,1.24623,1.402,1.377,0,0
60.677,60.148,61.486,59.813,12725.44879,59.566,0.64522,59.61152,1.24642,-0.529,-0.524,0,0
60.148,60.42,61,59.8,14445.13215,59.85533,0.73499,59.61313,1.24377,0.272,0.272,0,0
60.409,61.532,61.858,60.141,22406.42463,60.2225,0.52268,59.5875,1.22332,1.123,1.112,0,0
61.53,62.777,63.73,61.164,48006.74722,60.55567,0.51774,59.62878,1.24605,1.247,1.245,0,1
62.786,62.341,63.753,62,35453.33983,61.136,1.00222,59.82209,1.24443,-0.445,-0.436,0,0
62.341,62.75,63.19,61.87,24688.99082,61.89583,0.92129,60.06754,1.18534,0.409,0.409,0,1
62.75,62.862,63.009,62.6,13522.13608,62.42083,0.48474,60.28757,1.15153,0.112,0.112,0,1
62.863,62.5,63.26,62.251,12014.52279,62.63833,0.23392,60.48911,1.13879,-0.363,-0.362,0,1
62.484,61.37,62.494,61.35,12974.56204,62.67767,0.21152,60.61233,1.21357,-1.114,-1.13,0,0
61.371,61.685,62.592,61.2,10165.50273,62.4715,0.56526,60.72274,1.20723,0.314,0.315,0,1
61.909,61.511,62,61.5,10076.0437,62.0455,0.64936,60.80939,1.17663,-0.398,-0.174,0,1
61.511,61.29,62,61.29,16915.8588,61.72167,0.42629,60.86465,1.18867,-0.221,-0.221,0,1
61.29,60.49,61.548,60.1,22134.9937,61.54617,0.22347,60.9192,1.18157,-0.8,-0.8,0,1
60.49,60.35,60.657,59.473,23246.3839,61.3335,0.47106,60.97263,1.15277,-0.14,-0.14,0,1
60.433,61,61.669,60.1,29930.41842,60.9035,0.51306,60.99963,1.13008,0.567,0.65,0,1
60.999,59.303,61.255,59.004,34056.19447,60.6755,0.37855,61.04685,1.09204,-1.696,-1.697,0,1
59.305,57.424,59.35,56.331,46804.95894,60.42917,0.62109,61.06417,1.08555,-1.881,-1.879,0,0
57.39,59.414,60.988,57,51526.29746,59.744,1.3709,60.97509,1.22952,2.024,1.99,0,1
59.405,58.841,60,58.61,17111.56014,58.9725,1.37285,60.86502,1.35565,-0.564,-0.573,0,0
58.922,58.12,58.923,57.501,18507.91386,58.62983,0.97031,60.78667,1.403,-0.802,-0.721,0,0
58.128,58.931,59.849,57.516,20486.30882,58.682,0.79076,60.70733,1.47705,0.803,0.811,0,0
59.077,58.728,60,58.201,16352.11125,58.7245,0.50587,60.6632,1.52562,-0.349,-0.203,0,0
58.335,58.243,59.049,57.79,13359.53974,58.651,0.42302,60.65102,1.539,-0.092,-0.485,0,0
58.03,57.852,58.957,57.1,33350.729,58.57367,0.39237,60.57789,1.60272,-0.178,-0.391,0,0
57.966,57.884,58.488,57.633,18737.34131,58.3775,0.45364,60.47043,1.69173,-0.082,0.032,0,0
57.884,58.944,59.979,57.5,30799.59716,58.05167,0.1963,60.36787,1.77112,1.06,1.06,0,0
58.934,58.779,59.11,57.173,28306.9654,58.09333,0.42184,60.25672,1.81004,-0.155,-0.165,0,0
58.825,59.01,59.23,58.49,12732.93161,58.3985,0.5377,60.11337,1.77918,0.185,0.231,0,1
59.07,59.777,60,58.849,16821.38652,58.72933,0.4226,59.95485,1.7131,0.707,0.767,0,1
59.88,58.911,60.038,58.134,26005.82135,59.06583,0.36512,59.81911,1.62291,-0.969,-0.866,0,1
58.946,58.613,59.411,58.398,12866.1093,59.2455,0.46045,59.67083,1.49436,-0.333,-0.298,0,1
58.607,58.162,59.026,57.71,11395.40967,59.1995,0.51085,59.50117,1.35496,-0.445,-0.451,0,1
58.051,56.847,58.091,55.68,43777.25663,58.85317,0.5766,59.34715,1.26252,-1.204,-1.315,1,0
56.849,58.261,58.261,56.639,26792.49313,58.20433,0.7412,59.1698,1.23514,1.412,1.414,0,0
58.182,59,59.19,57.395,15507.47001,57.79617,0.75767,58.98915,1.15833,0.818,0.739,0,0
59.05,58.969,59.84,58.215,20138.11241,57.865,0.85425,58.867,1.04018,-0.081,-0.031,0,0
58.98,59.133,59.748,58.045,17524.80253,58.38517,0.84586,58.78524,0.94187,0.153,0.164,0,0
58.97,58.864,59.569,58.6,14157.94886,58.88567,0.34993,58.72596,0.87639,-0.106,-0.269,0,0
58.986,58.935,59.498,58.6,19659.50162,58.99433,0.09028,58.64772,0.76412,-0.051,0.071,0,0
58.88,58.92,59.5,58.102,29264.70305,58.978,0.08832,58.59596,0.67314,0.04,-0.015,0,0
58.924,59.309,59.666,58.716,20248.47627,58.92583,0.04819,58.61924,0.64421,0.385,0.389,0,0
59.206,59.08,59.399,58.3,14795.01752,58.99233,0.15882,58.6503,0.61566,-0.126,-0.229,0,0
59.08,59.07,59.28,58.71,13653.72543,59.05317,0.17546,58.65117,0.61363,-0.01,-0.01,0,0
59.007,60.222,60.4,59.007,22389.83692,59.1115,0.13176,58.67526,0.61321,1.215,1.152,0,1
60.223,59.814,60.3,59.372,20111.49844,59.2775,0.46721,58.72243,0.64904,-0.409,-0.408,0,1
59.888,61.06,61.598,59.802,28769.33547,59.56933,0.58619,58.77096,0.70183,1.172,1.246,0,1
61.168,61.01,61.58,60.606,27546.6154,60.03567,0.67055,58.86596,0.78555,-0.158,-0.05,0,1
61.01,60.67,61.01,59.6,13338.72772,60.52717,0.62247,59.00283,0.88288,-0.34,-0.34,0,1
